"Plot Title: 21504855"
40.800062,-77.868313
"#","Date","Time, GMT-04:00","Temp, °C (LGR S/N: 21504855, SEN S/N: 21504855)","Intensity, Lux (LGR S/N: 21504855, SEN S/N: 21504855)","Coupler Attached (LGR S/N: 21504855)","Host Connected (LGR S/N: 21504855)","Stopped (LGR S/N: 21504855)","End Of File (LGR S/N: 21504855)"
4509,10/16/22,15:40:00.0,19.853,19289.0,,,,
4510,10/16/22,15:45:00.0,19.282,18600.1,,,,
4511,10/16/22,15:50:00.0,19.092,17911.2,,,,
4512,10/16/22,15:55:00.0,18.996,17222.3,,,,
4513,10/16/22,16:00:00.0,18.236,8266.7,,,,
4514,10/16/22,16:05:00.0,18.236,19977.9,,,,
4515,10/16/22,16:10:00.0,18.806,15155.7,,,,
4516,10/16/22,16:15:00.0,18.806,17222.3,,,,
4517,10/16/22,16:20:00.0,18.901,17911.2,,,,
4518,10/16/22,16:25:00.0,19.092,16533.4,,,,
4519,10/16/22,16:30:00.0,19.092,14466.8,,,,
4520,10/16/22,16:35:00.0,19.377,22044.6,,,,
4521,10/16/22,16:40:00.0,18.996,8611.2,,,,
4522,10/16/22,16:45:00.0,18.521,7233.4,,,,
4523,10/16/22,16:50:00.0,17.950,3616.7,,,,
4524,10/16/22,16:55:00.0,17.475,8611.2,,,,
4525,10/16/22,17:00:00.0,17.475,8611.2,,,,
4526,10/16/22,17:05:00.0,17.570,4822.3,,,,
4527,10/16/22,17:10:00.0,17.475,3616.7,,,,
4528,10/16/22,17:15:00.0,17.189,2927.8,,,,
4529,10/16/22,17:20:00.0,16.999,4133.4,,,,
4530,10/16/22,17:25:00.0,16.903,6200.0,,,,
4531,10/16/22,17:30:00.0,16.999,4822.3,,,,
4532,10/16/22,17:35:00.0,16.808,3961.1,,,,
4533,10/16/22,17:40:00.0,16.523,3272.2,,,,
4534,10/16/22,17:45:00.0,16.046,1894.5,,,,
4535,10/16/22,17:50:00.0,15.664,1980.6,,,,
4536,10/16/22,17:55:00.0,15.760,1722.2,,,,
4537,10/16/22,18:00:00.0,15.664,2066.7,,,,
4538,10/16/22,18:05:00.0,15.664,1636.1,,,,
4539,10/16/22,18:10:00.0,15.378,1550.0,,,,
4540,10/16/22,18:15:00.0,15.091,990.3,,,,
4541,10/16/22,18:20:00.0,14.613,656.6,,,,
4542,10/16/22,18:25:00.0,14.230,419.8,,,,
4543,10/16/22,18:30:00.0,13.846,236.8,,,,
4544,10/16/22,18:35:00.0,13.558,129.2,,,,
4545,10/16/22,18:40:00.0,13.365,75.3,,,,
4546,10/16/22,18:45:00.0,13.365,43.1,,,,
4547,10/16/22,18:50:00.0,13.365,10.8,,,,
4548,10/16/22,18:55:00.0,13.365,21.5,,,,
4549,10/16/22,19:00:00.0,13.269,0.0,,,,
4550,10/16/22,19:05:00.0,13.365,0.0,,,,
4551,10/16/22,19:10:00.0,13.173,0.0,,,,
4552,10/16/22,19:15:00.0,12.980,10.8,,,,
4553,10/16/22,19:20:00.0,12.980,32.3,,,,
4554,10/16/22,19:25:00.0,12.980,0.0,,,,
4555,10/16/22,19:30:00.0,13.076,0.0,,,,
4556,10/16/22,19:35:00.0,12.883,0.0,,,,
4557,10/16/22,19:40:00.0,12.787,0.0,,,,
4558,10/16/22,19:45:00.0,12.594,32.3,,,,
4559,10/16/22,19:50:00.0,12.304,21.5,,,,
4560,10/16/22,19:55:00.0,12.110,21.5,,,,
4561,10/16/22,20:00:00.0,11.916,0.0,,,,
4562,10/16/22,20:05:00.0,11.819,10.8,,,,
4563,10/16/22,20:10:00.0,11.819,0.0,,,,
4564,10/16/22,20:15:00.0,11.722,0.0,,,,
4565,10/16/22,20:20:00.0,11.916,0.0,,,,
4566,10/16/22,20:25:00.0,12.013,0.0,,,,
4567,10/16/22,20:30:00.0,12.013,32.3,,,,
4568,10/16/22,20:35:00.0,11.916,32.3,,,,
4569,10/16/22,20:40:00.0,11.819,10.8,,,,
4570,10/16/22,20:45:00.0,11.819,32.3,,,,
4571,10/16/22,20:50:00.0,11.625,10.8,,,,
4572,10/16/22,20:55:00.0,11.139,10.8,,,,
4573,10/16/22,21:00:00.0,10.944,21.5,,,,
4574,10/16/22,21:05:00.0,10.553,0.0,,,,
4575,10/16/22,21:10:00.0,10.357,0.0,,,,
4576,10/16/22,21:15:00.0,10.063,10.8,,,,
4577,10/16/22,21:20:00.0,9.866,10.8,,,,
4578,10/16/22,21:25:00.0,10.161,0.0,,,,
4579,10/16/22,21:30:00.0,10.553,10.8,,,,
4580,10/16/22,21:35:00.0,10.748,10.8,,,,
4581,10/16/22,21:40:00.0,10.846,32.3,,,,
4582,10/16/22,21:45:00.0,10.846,32.3,,,,
4583,10/16/22,21:50:00.0,10.748,0.0,,,,
4584,10/16/22,21:55:00.0,10.651,32.3,,,,
4585,10/16/22,22:00:00.0,10.455,0.0,,,,
4586,10/16/22,22:05:00.0,10.455,0.0,,,,
4587,10/16/22,22:10:00.0,10.357,0.0,,,,
4588,10/16/22,22:15:00.0,10.259,32.3,,,,
4589,10/16/22,22:20:00.0,10.259,32.3,,,,
4590,10/16/22,22:25:00.0,10.161,0.0,,,,
4591,10/16/22,22:30:00.0,10.063,10.8,,,,
4592,10/16/22,22:35:00.0,9.965,21.5,,,,
4593,10/16/22,22:40:00.0,9.768,0.0,,,,
4594,10/16/22,22:45:00.0,9.768,32.3,,,,
4595,10/16/22,22:50:00.0,9.669,32.3,,,,
4596,10/16/22,22:55:00.0,9.571,21.5,,,,
4597,10/16/22,23:00:00.0,9.472,0.0,,,,
4598,10/16/22,23:05:00.0,9.472,0.0,,,,
4599,10/16/22,23:10:00.0,9.472,0.0,,,,
4600,10/16/22,23:15:00.0,9.373,21.5,,,,
4601,10/16/22,23:20:00.0,9.472,0.0,,,,
4602,10/16/22,23:25:00.0,9.373,0.0,,,,
4603,10/16/22,23:30:00.0,8.879,10.8,,,,
4604,10/16/22,23:35:00.0,8.481,21.5,,,,
4605,10/16/22,23:40:00.0,7.983,0.0,,,,
4606,10/16/22,23:45:00.0,7.882,21.5,,,,
4607,10/16/22,23:50:00.0,7.582,21.5,,,,
4608,10/16/22,23:55:00.0,7.582,0.0,,,,
4609,10/17/22,00:00:00.0,7.682,0.0,,,,
4610,10/17/22,00:05:00.0,7.582,0.0,,,,
4611,10/17/22,00:10:00.0,7.582,21.5,,,,
4612,10/17/22,00:15:00.0,7.582,0.0,,,,
4613,10/17/22,00:20:00.0,7.381,0.0,,,,
4614,10/17/22,00:25:00.0,7.280,21.5,,,,
4615,10/17/22,00:30:00.0,7.381,0.0,,,,
4616,10/17/22,00:35:00.0,7.582,0.0,,,,
4617,10/17/22,00:40:00.0,7.882,0.0,,,,
4618,10/17/22,00:45:00.0,7.983,32.3,,,,
4619,10/17/22,00:50:00.0,8.082,32.3,,,,
4620,10/17/22,00:55:00.0,8.182,10.8,,,,
4621,10/17/22,01:00:00.0,8.182,32.3,,,,
4622,10/17/22,01:05:00.0,8.182,0.0,,,,
4623,10/17/22,01:10:00.0,8.082,10.8,,,,
4624,10/17/22,01:15:00.0,8.082,32.3,,,,
4625,10/17/22,01:20:00.0,7.983,21.5,,,,
4626,10/17/22,01:25:00.0,7.983,21.5,,,,
4627,10/17/22,01:30:00.0,7.682,10.8,,,,
4628,10/17/22,01:35:00.0,7.381,10.8,,,,
4629,10/17/22,01:40:00.0,7.079,21.5,,,,
4630,10/17/22,01:45:00.0,6.877,21.5,,,,
4631,10/17/22,01:50:00.0,6.775,21.5,,,,
4632,10/17/22,01:55:00.0,6.573,0.0,,,,
4633,10/17/22,02:00:00.0,6.471,0.0,,,,
4634,10/17/22,02:05:00.0,6.370,0.0,,,,
4635,10/17/22,02:10:00.0,6.268,0.0,,,,
4636,10/17/22,02:15:00.0,6.268,10.8,,,,
4637,10/17/22,02:20:00.0,6.370,10.8,,,,
4638,10/17/22,02:25:00.0,6.471,10.8,,,,
4639,10/17/22,02:30:00.0,6.674,10.8,,,,
4640,10/17/22,02:35:00.0,6.978,21.5,,,,
4641,10/17/22,02:40:00.0,7.079,32.3,,,,
4642,10/17/22,02:45:00.0,7.179,32.3,,,,
4643,10/17/22,02:50:00.0,7.179,10.8,,,,
4644,10/17/22,02:55:00.0,7.179,32.3,,,,
4645,10/17/22,03:00:00.0,7.179,0.0,,,,
4646,10/17/22,03:05:00.0,6.978,0.0,,,,
4647,10/17/22,03:10:00.0,6.877,0.0,,,,
4648,10/17/22,03:15:00.0,6.674,32.3,,,,
4649,10/17/22,03:20:00.0,6.471,0.0,,,,
4650,10/17/22,03:25:00.0,6.166,32.3,,,,
4651,10/17/22,03:30:00.0,5.962,32.3,,,,
4652,10/17/22,03:35:00.0,5.757,32.3,,,,
4653,10/17/22,03:40:00.0,5.552,0.0,,,,
4654,10/17/22,03:45:00.0,5.450,32.3,,,,
4655,10/17/22,03:50:00.0,5.450,32.3,,,,
4656,10/17/22,03:55:00.0,5.450,21.5,,,,
4657,10/17/22,04:00:00.0,5.552,10.8,,,,
4658,10/17/22,04:05:00.0,5.655,0.0,,,,
4659,10/17/22,04:10:00.0,5.860,0.0,,,,
4660,10/17/22,04:15:00.0,5.962,10.8,,,,
4661,10/17/22,04:20:00.0,6.064,32.3,,,,
4662,10/17/22,04:25:00.0,5.962,10.8,,,,
4663,10/17/22,04:30:00.0,5.860,10.8,,,,
4664,10/17/22,04:35:00.0,5.860,32.3,,,,
4665,10/17/22,04:40:00.0,5.962,32.3,,,,
4666,10/17/22,04:45:00.0,6.166,0.0,,,,
4667,10/17/22,04:50:00.0,6.573,0.0,,,,
4668,10/17/22,04:55:00.0,6.877,21.5,,,,
4669,10/17/22,05:00:00.0,7.179,21.5,,,,
4670,10/17/22,05:05:00.0,7.179,0.0,,,,
4671,10/17/22,05:10:00.0,7.280,0.0,,,,
4672,10/17/22,05:15:00.0,7.179,10.8,,,,
4673,10/17/22,05:20:00.0,7.079,32.3,,,,
4674,10/17/22,05:25:00.0,6.978,0.0,,,,
4675,10/17/22,05:30:00.0,6.978,0.0,,,,
4676,10/17/22,05:35:00.0,6.978,0.0,,,,
4677,10/17/22,05:40:00.0,6.978,0.0,,,,
4678,10/17/22,05:45:00.0,6.978,32.3,,,,
4679,10/17/22,05:50:00.0,7.079,0.0,,,,
4680,10/17/22,05:55:00.0,7.280,0.0,,,,
4681,10/17/22,06:00:00.0,7.481,21.5,,,,
4682,10/17/22,06:05:00.0,7.682,10.8,,,,
4683,10/17/22,06:10:00.0,7.582,0.0,,,,
4684,10/17/22,06:15:00.0,7.582,32.3,,,,
4685,10/17/22,06:20:00.0,7.582,0.0,,,,
4686,10/17/22,06:25:00.0,7.582,32.3,,,,
4687,10/17/22,06:30:00.0,7.682,0.0,,,,
4688,10/17/22,06:35:00.0,7.782,21.5,,,,
4689,10/17/22,06:40:00.0,7.882,0.0,,,,
4690,10/17/22,06:45:00.0,7.983,10.8,,,,
4691,10/17/22,06:50:00.0,8.082,32.3,,,,
4692,10/17/22,06:55:00.0,7.983,0.0,,,,
4693,10/17/22,07:00:00.0,7.983,32.3,,,,
4694,10/17/22,07:05:00.0,7.882,0.0,,,,
4695,10/17/22,07:10:00.0,7.983,43.1,,,,
4696,10/17/22,07:15:00.0,7.983,21.5,,,,
4697,10/17/22,07:20:00.0,7.983,32.3,,,,
4698,10/17/22,07:25:00.0,7.882,53.8,,,,
4699,10/17/22,07:30:00.0,7.882,118.4,,,,
4700,10/17/22,07:35:00.0,7.882,161.5,,,,
4701,10/17/22,07:40:00.0,7.983,269.1,,,,
4702,10/17/22,07:45:00.0,7.983,484.4,,,,
4703,10/17/22,07:50:00.0,8.082,936.5,,,,
4704,10/17/22,07:55:00.0,8.182,1205.6,,,,
4705,10/17/22,08:00:00.0,8.481,1808.3,,,,
4706,10/17/22,08:05:00.0,8.680,2497.2,,,,
4707,10/17/22,08:10:00.0,9.176,3444.5,,,,
4708,10/17/22,08:15:00.0,9.571,4477.8,,,,
4709,10/17/22,08:20:00.0,9.965,4133.4,,,,
4710,10/17/22,08:25:00.0,10.161,4822.3,,,,
4711,10/17/22,08:30:00.0,10.259,5511.1,,,,
4712,10/17/22,08:35:00.0,10.455,7577.8,,,,
4713,10/17/22,08:40:00.0,10.846,10333.4,,,,
4714,10/17/22,08:45:00.0,11.139,6200.0,,,,
4715,10/17/22,08:50:00.0,11.236,5511.1,,,,
4716,10/17/22,08:55:00.0,11.236,4994.5,,,,
4717,10/17/22,09:00:00.0,11.334,8266.7,,,,
4718,10/17/22,09:05:00.0,11.625,9300.1,,,,
4719,10/17/22,09:10:00.0,11.916,11022.3,,,,
4720,10/17/22,09:15:00.0,12.594,17911.2,,,,
4721,10/17/22,09:20:00.0,12.883,10333.4,,,,
4722,10/17/22,09:25:00.0,13.269,14466.8,,,,
4723,10/17/22,09:30:00.0,13.461,11711.2,,,,
4724,10/17/22,09:35:00.0,13.365,9644.5,,,,
4725,10/17/22,09:40:00.0,13.173,10677.8,,,,
4726,10/17/22,09:45:00.0,13.365,12400.1,,,,
4727,10/17/22,09:50:00.0,13.461,15155.7,,,,
4728,10/17/22,09:55:00.0,13.846,22044.6,,,,
4729,10/17/22,10:00:00.0,14.613,24800.2,,,,
4730,10/17/22,10:05:00.0,14.325,16533.4,,,,
4731,10/17/22,10:10:00.0,14.421,12400.1,,,,
4732,10/17/22,10:15:00.0,13.750,6544.5,,,,
4733,10/17/22,10:20:00.0,13.269,7577.8,,,,
4734,10/17/22,10:25:00.0,12.980,6200.0,,,,
4735,10/17/22,10:30:00.0,12.594,4305.6,,,,
4736,10/17/22,10:35:00.0,12.594,10677.8,,,,
4737,10/17/22,10:40:00.0,12.883,12400.1,,,,
4738,10/17/22,10:45:00.0,12.883,12400.1,,,,
4739,10/17/22,10:50:00.0,13.365,23422.4,,,,
4740,10/17/22,10:55:00.0,13.942,28933.5,,,,
4741,10/17/22,11:00:00.0,15.282,39955.8,,,,
4742,10/17/22,11:05:00.0,16.141,38578.0,,,,
4743,10/17/22,11:10:00.0,16.523,39955.8,,,,
4744,10/17/22,11:15:00.0,17.189,42711.4,,,,
4745,10/17/22,11:20:00.0,17.475,41333.6,,,,
4746,10/17/22,11:25:00.0,18.045,38578.0,,,,
4747,10/17/22,11:30:00.0,17.570,33066.9,,,,
4748,10/17/22,11:35:00.0,18.711,52355.9,,,,
4749,10/17/22,11:40:00.0,20.234,74400.5,,,,
4750,10/17/22,11:45:00.0,19.472,44089.2,,,,
4751,10/17/22,11:50:00.0,19.853,44089.2,,,,
4752,10/17/22,11:55:00.0,19.187,44089.2,,,,
4753,10/17/22,12:00:00.0,19.662,63378.2,,,,
4754,10/17/22,12:05:00.0,21.091,66133.8,,,,
4755,10/17/22,12:10:00.0,20.138,66133.8,,,,
4756,10/17/22,12:15:00.0,18.236,18600.1,,,,
4757,10/17/22,12:20:00.0,16.141,22044.6,,,,
4758,10/17/22,12:25:00.0,16.523,44089.2,,,,
4759,10/17/22,12:30:00.0,20.138,71644.9,,,,
4760,10/17/22,12:35:00.0,20.710,77156.1,,,,
4761,10/17/22,12:40:00.0,21.664,52355.9,,,,
4762,10/17/22,12:45:00.0,22.908,74400.5,,,,
4763,10/17/22,12:50:00.0,22.046,63378.2,,,,
4764,10/17/22,12:55:00.0,18.711,24800.2,,,,
4765,10/17/22,13:00:00.0,16.903,24800.2,,,,
4766,10/17/22,13:05:00.0,16.903,55111.5,,,,
4767,10/17/22,13:10:00.0,18.996,35822.5,,,,
4768,10/17/22,13:15:00.0,18.426,37200.2,,,,
4769,10/17/22,13:20:00.0,17.475,38578.0,,,,
4770,10/17/22,13:25:00.0,19.092,33066.9,,,,
4771,10/17/22,13:30:00.0,16.903,13089.0,,,,
4772,10/17/22,13:35:00.0,15.282,10333.4,,,,
4773,10/17/22,13:40:00.0,14.517,13089.0,,,,
4774,10/17/22,13:45:00.0,14.038,10677.8,,,,
4775,10/17/22,13:50:00.0,14.421,23422.4,,,,
4776,10/17/22,13:55:00.0,14.230,12400.1,,,,
4777,10/17/22,14:00:00.0,14.038,11022.3,,,,
4778,10/17/22,14:05:00.0,13.846,15844.5,,,,
4779,10/17/22,14:10:00.0,13.942,16533.4,,,,
4780,10/17/22,14:15:00.0,14.134,19289.0,,,,
4781,10/17/22,14:20:00.0,19.853,55111.5,,,,
4782,10/17/22,14:25:00.0,20.805,37200.2,,,,
4783,10/17/22,14:30:00.0,19.567,28933.5,,,,
4784,10/17/22,14:35:00.0,22.621,159823.3,,,,
4785,10/17/22,14:40:00.0,23.196,31689.1,,,,
4786,10/17/22,14:45:00.0,20.996,33066.9,,,,
4787,10/17/22,14:50:00.0,18.901,20666.8,,,,
4788,10/17/22,14:55:00.0,18.996,19977.9,,,,
4789,10/17/22,15:00:00.0,16.427,22044.6,,,,
4790,10/17/22,15:05:00.0,16.618,19289.0,,,,
4791,10/17/22,15:10:00.0,16.046,99200.7,,,,
4792,10/17/22,15:15:00.0,15.855,26178.0,,,,
4793,10/17/22,15:20:00.0,15.091,14466.8,,,,
4794,10/17/22,15:25:00.0,14.517,17911.2,,,,
4795,10/17/22,15:30:00.0,14.613,26178.0,,,,
4796,10/17/22,15:35:00.0,14.804,24800.2,,,,
4797,10/17/22,15:40:00.0,14.804,17222.3,,,,
4798,10/17/22,15:45:00.0,14.230,13777.9,,,,
4799,10/17/22,15:50:00.0,13.750,12400.1,,,,
4800,10/17/22,15:55:00.0,13.750,19289.0,,,,
4801,10/17/22,16:00:00.0,13.846,14466.8,,,,
4802,10/17/22,16:05:00.0,13.846,17222.3,,,,
4803,10/17/22,16:10:00.0,13.461,10333.4,,,,
4804,10/17/22,16:15:00.0,13.461,14466.8,,,,
4805,10/17/22,16:20:00.0,13.750,24800.2,,,,
4806,10/17/22,16:25:00.0,13.942,16533.4,,,,
4807,10/17/22,16:30:00.0,13.365,10333.4,,,,
4808,10/17/22,16:35:00.0,13.269,12400.1,,,,
4809,10/17/22,16:40:00.0,13.173,11022.3,,,,
4810,10/17/22,16:45:00.0,13.076,12400.1,,,,
4811,10/17/22,16:50:00.0,12.594,9300.1,,,,
4812,10/17/22,16:55:00.0,12.207,5166.7,,,,
4813,10/17/22,17:00:00.0,11.819,7577.8,,,,
4814,10/17/22,17:05:00.0,12.013,10677.8,,,,
4815,10/17/22,17:10:00.0,11.916,9644.5,,,,
4816,10/17/22,17:15:00.0,11.819,6200.0,,,,
4817,10/17/22,17:20:00.0,11.528,5166.7,,,,
4818,10/17/22,17:25:00.0,11.236,4650.0,,,,
4819,10/17/22,17:30:00.0,10.846,3100.0,,,,
4820,10/17/22,17:35:00.0,10.455,1808.3,,,,
4821,10/17/22,17:40:00.0,10.063,1550.0,,,,
4822,10/17/22,17:45:00.0,9.768,1356.3,,,,
4823,10/17/22,17:50:00.0,9.571,1377.8,,,,
4824,10/17/22,17:55:00.0,9.571,1550.0,,,,
4825,10/17/22,18:00:00.0,9.373,1194.8,,,,
4826,10/17/22,18:05:00.0,9.275,871.9,,,,
4827,10/17/22,18:10:00.0,9.077,645.8,,,,
4828,10/17/22,18:15:00.0,8.978,538.2,,,,
4829,10/17/22,18:20:00.0,8.879,409.0,,,,
4830,10/17/22,18:25:00.0,8.779,290.6,,,,
4831,10/17/22,18:30:00.0,8.680,204.5,,,,
4832,10/17/22,18:35:00.0,8.581,129.2,,,,
4833,10/17/22,18:40:00.0,8.481,64.6,,,,
4834,10/17/22,18:45:00.0,8.382,21.5,,,,
4835,10/17/22,18:50:00.0,8.182,10.8,,,,
4836,10/17/22,18:55:00.0,7.983,21.5,,,,
4837,10/17/22,19:00:00.0,7.882,21.5,,,,
4838,10/17/22,19:05:00.0,7.782,21.5,,,,
4839,10/17/22,19:10:00.0,7.782,21.5,,,,
4840,10/17/22,19:15:00.0,7.882,0.0,,,,
4841,10/17/22,19:20:00.0,7.782,21.5,,,,
4842,10/17/22,19:25:00.0,7.782,0.0,,,,
4843,10/17/22,19:30:00.0,7.882,32.3,,,,
4844,10/17/22,19:35:00.0,7.882,32.3,,,,
4845,10/17/22,19:40:00.0,7.882,32.3,,,,
4846,10/17/22,19:45:00.0,7.782,21.5,,,,
4847,10/17/22,19:50:00.0,7.782,10.8,,,,
4848,10/17/22,19:55:00.0,7.782,10.8,,,,
4849,10/17/22,20:00:00.0,7.782,0.0,,,,
4850,10/17/22,20:05:00.0,7.782,0.0,,,,
4851,10/17/22,20:10:00.0,7.882,10.8,,,,
4852,10/17/22,20:15:00.0,7.983,21.5,,,,
4853,10/17/22,20:20:00.0,7.882,32.3,,,,
4854,10/17/22,20:25:00.0,7.782,21.5,,,,
4855,10/17/22,20:30:00.0,7.682,0.0,,,,
4856,10/17/22,20:35:00.0,7.682,0.0,,,,
4857,10/17/22,20:40:00.0,7.582,21.5,,,,
4858,10/17/22,20:45:00.0,7.481,0.0,,,,
4859,10/17/22,20:50:00.0,7.481,0.0,,,,
4860,10/17/22,20:55:00.0,7.280,0.0,,,,
4861,10/17/22,21:00:00.0,7.179,10.8,,,,
4862,10/17/22,21:05:00.0,7.079,32.3,,,,
4863,10/17/22,21:10:00.0,7.179,32.3,,,,
4864,10/17/22,21:15:00.0,7.079,10.8,,,,
4865,10/17/22,21:20:00.0,7.079,32.3,,,,
4866,10/17/22,21:25:00.0,6.978,10.8,,,,
4867,10/17/22,21:30:00.0,6.978,21.5,,,,
4868,10/17/22,21:35:00.0,6.877,0.0,,,,
4869,10/17/22,21:40:00.0,6.877,10.8,,,,
4870,10/17/22,21:45:00.0,6.674,0.0,,,,
4871,10/17/22,21:50:00.0,6.674,10.8,,,,
4872,10/17/22,21:55:00.0,6.573,32.3,,,,
4873,10/17/22,22:00:00.0,6.573,0.0,,,,
4874,10/17/22,22:05:00.0,6.471,21.5,,,,
4875,10/17/22,22:10:00.0,6.268,0.0,,,,
4876,10/17/22,22:15:00.0,6.268,0.0,,,,
4877,10/17/22,22:20:00.0,6.268,32.3,,,,
4878,10/17/22,22:25:00.0,6.064,32.3,,,,
4879,10/17/22,22:30:00.0,5.962,0.0,,,,
4880,10/17/22,22:35:00.0,5.962,0.0,,,,
4881,10/17/22,22:40:00.0,5.860,21.5,,,,
4882,10/17/22,22:45:00.0,5.757,0.0,,,,
4883,10/17/22,22:50:00.0,5.552,0.0,,,,
4884,10/17/22,22:55:00.0,5.450,0.0,,,,
4885,10/17/22,23:00:00.0,5.244,21.5,,,,
4886,10/17/22,23:05:00.0,5.141,0.0,,,,
4887,10/17/22,23:10:00.0,4.934,0.0,,,,
4888,10/17/22,23:15:00.0,4.831,0.0,,,,
4889,10/17/22,23:20:00.0,4.727,0.0,,,,
4890,10/17/22,23:25:00.0,4.519,21.5,,,,
4891,10/17/22,23:30:00.0,4.519,0.0,,,,
4892,10/17/22,23:35:00.0,4.415,21.5,,,,
4893,10/17/22,23:40:00.0,4.311,0.0,,,,
4894,10/17/22,23:45:00.0,4.311,21.5,,,,
4895,10/17/22,23:50:00.0,4.207,0.0,,,,
4896,10/17/22,23:55:00.0,4.102,0.0,,,,
4897,10/18/22,00:00:00.0,4.102,32.3,,,,
4898,10/18/22,00:05:00.0,3.998,0.0,,,,
4899,10/18/22,00:10:00.0,3.998,21.5,,,,
4900,10/18/22,00:15:00.0,3.893,10.8,,,,
4901,10/18/22,00:20:00.0,3.788,21.5,,,,
4902,10/18/22,00:25:00.0,3.683,0.0,,,,
4903,10/18/22,00:30:00.0,3.683,0.0,,,,
4904,10/18/22,00:35:00.0,3.683,0.0,,,,
4905,10/18/22,00:40:00.0,3.788,0.0,,,,
4906,10/18/22,00:45:00.0,3.788,21.5,,,,
4907,10/18/22,00:50:00.0,3.683,32.3,,,,
4908,10/18/22,00:55:00.0,3.683,0.0,,,,
4909,10/18/22,01:00:00.0,3.578,0.0,,,,
4910,10/18/22,01:05:00.0,3.578,32.3,,,,
4911,10/18/22,01:10:00.0,3.578,32.3,,,,
4912,10/18/22,01:15:00.0,3.472,21.5,,,,
4913,10/18/22,01:20:00.0,3.472,0.0,,,,
4914,10/18/22,01:25:00.0,3.367,0.0,,,,
4915,10/18/22,01:30:00.0,3.367,0.0,,,,
4916,10/18/22,01:35:00.0,3.367,10.8,,,,
4917,10/18/22,01:40:00.0,3.367,0.0,,,,
4918,10/18/22,01:45:00.0,3.367,10.8,,,,
4919,10/18/22,01:50:00.0,3.367,0.0,,,,
4920,10/18/22,01:55:00.0,3.155,10.8,,,,
4921,10/18/22,02:00:00.0,3.155,10.8,,,,
4922,10/18/22,02:05:00.0,3.155,21.5,,,,
4923,10/18/22,02:10:00.0,3.155,0.0,,,,
4924,10/18/22,02:15:00.0,3.049,10.8,,,,
4925,10/18/22,02:20:00.0,3.049,0.0,,,,
4926,10/18/22,02:25:00.0,2.943,21.5,,,,
4927,10/18/22,02:30:00.0,2.943,32.3,,,,
4928,10/18/22,02:35:00.0,2.837,0.0,,,,
4929,10/18/22,02:40:00.0,2.730,32.3,,,,
4930,10/18/22,02:45:00.0,2.730,10.8,,,,
4931,10/18/22,02:50:00.0,2.624,32.3,,,,
4932,10/18/22,02:55:00.0,2.624,0.0,,,,
4933,10/18/22,03:00:00.0,2.517,21.5,,,,
4934,10/18/22,03:05:00.0,2.517,32.3,,,,
4935,10/18/22,03:10:00.0,2.517,10.8,,,,
4936,10/18/22,03:15:00.0,2.410,32.3,,,,
4937,10/18/22,03:20:00.0,2.303,21.5,,,,
4938,10/18/22,03:25:00.0,2.303,32.3,,,,
4939,10/18/22,03:30:00.0,2.303,21.5,,,,
4940,10/18/22,03:35:00.0,2.303,32.3,,,,
4941,10/18/22,03:40:00.0,2.303,32.3,,,,
4942,10/18/22,03:45:00.0,2.088,32.3,,,,
4943,10/18/22,03:50:00.0,1.980,0.0,,,,
4944,10/18/22,03:55:00.0,1.980,10.8,,,,
4945,10/18/22,04:00:00.0,1.872,10.8,,,,
4946,10/18/22,04:05:00.0,1.872,21.5,,,,
4947,10/18/22,04:10:00.0,1.872,10.8,,,,
4948,10/18/22,04:15:00.0,1.980,21.5,,,,
4949,10/18/22,04:20:00.0,2.088,32.3,,,,
4950,10/18/22,04:25:00.0,2.088,10.8,,,,
4951,10/18/22,04:30:00.0,2.088,0.0,,,,
4952,10/18/22,04:35:00.0,2.088,0.0,,,,
4953,10/18/22,04:40:00.0,2.088,0.0,,,,
4954,10/18/22,04:45:00.0,2.195,21.5,,,,
4955,10/18/22,04:50:00.0,2.195,0.0,,,,
4956,10/18/22,04:55:00.0,2.195,0.0,,,,
4957,10/18/22,05:00:00.0,2.195,21.5,,,,
4958,10/18/22,05:05:00.0,2.195,21.5,,,,
4959,10/18/22,05:10:00.0,2.195,32.3,,,,
4960,10/18/22,05:15:00.0,2.195,10.8,,,,
4961,10/18/22,05:20:00.0,2.088,32.3,,,,
4962,10/18/22,05:25:00.0,2.088,21.5,,,,
4963,10/18/22,05:30:00.0,1.980,32.3,,,,
4964,10/18/22,05:35:00.0,2.088,21.5,,,,
4965,10/18/22,05:40:00.0,2.088,21.5,,,,
4966,10/18/22,05:45:00.0,2.088,0.0,,,,
4967,10/18/22,05:50:00.0,2.195,21.5,,,,
4968,10/18/22,05:55:00.0,2.303,10.8,,,,
4969,10/18/22,06:00:00.0,2.303,0.0,,,,
4970,10/18/22,06:05:00.0,2.195,0.0,,,,
4971,10/18/22,06:10:00.0,2.088,10.8,,,,
4972,10/18/22,06:15:00.0,1.980,0.0,,,,
4973,10/18/22,06:20:00.0,1.872,32.3,,,,
4974,10/18/22,06:25:00.0,1.980,0.0,,,,
4975,10/18/22,06:30:00.0,1.980,21.5,,,,
4976,10/18/22,06:35:00.0,1.980,21.5,,,,
4977,10/18/22,06:40:00.0,1.980,0.0,,,,
4978,10/18/22,06:45:00.0,1.980,10.8,,,,
4979,10/18/22,06:50:00.0,1.980,0.0,,,,
